periodo,estu_tipodocumento,estu_consecutivo,cole_area_ubicacion,cole_bilingue,cole_calendario,cole_caracter,cole_cod_dane_establecimiento,cole_cod_dane_sede,cole_cod_depto_ubicacion,cole_cod_mcpio_ubicacion,cole_codigo_icfes,cole_depto_ubicacion,cole_genero,cole_jornada,cole_mcpio_ubicacion,cole_naturaleza,cole_nombre_establecimiento,cole_nombre_sede,cole_sede_principal,estu_cod_depto_presentacion,estu_cod_mcpio_presentacion,estu_cod_reside_depto,estu_cod_reside_mcpio,estu_depto_presentacion,estu_depto_reside,estu_estadoinvestigacion,estu_estudiante,estu_fechanacimiento,estu_genero,estu_mcpio_presentacion,estu_mcpio_reside,estu_nacionalidad,estu_pais_reside,estu_privado_libertad,fami_cuartoshogar,fami_educacionmadre,fami_educacionpadre,fami_estratovivienda,fami_personashogar,fami_tieneautomovil,fami_tienecomputador,fami_tieneinternet,fami_tienelavadora,desemp_ingles,punt_ingles,punt_matematicas,punt_sociales_ciudadanas,punt_c_naturales,punt_lectura_critica,punt_global,semestre_prueba
20181,CC,SB11201810018617,URBANO,No,B,ACADEMICO,376001028120,376001028120,76,76001,70813,VALLE,MIXTO,COMPLETA,CALI,NO OFICIAL,INSTITUTO SAN JUAN EUDES,INSTITUTO SAN JUAN EUDES,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,1999-09-21,M,CALI,CALI,COLOMBIA,COLOMBIA,No,CUATRO,SECUNDARIA (BACHILLERATO) INCOMPLETA,SECUNDARIA (BACHILLERATO) INCOMPLETA,ESTRATO 3,5 A 6,Si,Si,Si,Si,A1,54.0,49.0,47,41,49,235,1
20181,TI,SB11201810028523,RURAL,No,A,NO APLICA,476233001711,476233001711,76,76233,105676,VALLE,MIXTO,SABATINA,DAGUA,NO OFICIAL,INST TECNOLG EMPRESARIAL COLOMBIANO,INSTITUTO TECNOLOGICO EMPRESARIAL COLOMBIANO,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2000-07-31,M,CALI,CALI,COLOMBIA,COLOMBIA,No,DOS,SECUNDARIA (BACHILLERATO) COMPLETA,SECUNDARIA (BACHILLERATO) COMPLETA,ESTRATO 1,3 A 4,Si,Si,Si,Si,A-,29.0,27.0,36,29,42,166,1
20181,CC,SB11201810029510,URBANO,Desconocido,A,ACADEMICO,311001109885,311001109885,11,11001,186072,BOGOTA,MIXTO,SABATINA,BOGOTA D.C.,NO OFICIAL,COLEGIO KUEPA,COLEGIO KUEPA - SEDE PRINCIPAL,Si,11.0,11001.0,11.0,11001.0,BOGOTA,BOGOTA,PUBLICAR,ESTUDIANTE,1994-02-05,F,BOGOTA D.C.,BOGOTA D.C.,COLOMBIA,COLOMBIA,No,CINCO,SECUNDARIA (BACHILLERATO) INCOMPLETA,SECUNDARIA (BACHILLERATO) COMPLETA,ESTRATO 1,5 A 6,No,No,Si,Si,A-,36.0,38.0,37,34,51,198,1
20181,TI,SB11201810027445,URBANO,No,OTRO,TECNICO/ACADEMICO,376520005790,376520005790,76,76520,105965,VALLE,MIXTO,MANANA,PALMIRA,NO OFICIAL,INSTITUTO BASIS,COL BASIS,Si,76.0,76520.0,76.0,76520.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,1999-12-13,M,PALMIRA,PALMIRA,COLOMBIA,COLOMBIA,No,DOS,SECUNDARIA (BACHILLERATO) INCOMPLETA,SECUNDARIA (BACHILLERATO) COMPLETA,ESTRATO 2,1 A 2,No,Si,Si,No,A1,53.0,49.0,54,52,51,258,1
20181,TI,SB11201810053021,URBANO,No,A,ACADEMICO,368307001966,368307001966,68,68307,169771,SANTANDER,MIXTO,COMPLETA,GIRON,NO OFICIAL,I.E. COLEGIO LA RIOJA DE GIRON,I.E. COLEGIO LA RIOJA DE GIRON - SEDE PRINCIPAL,Si,68.0,68001.0,68.0,68307.0,SANTANDER,SANTANDER,PUBLICAR,ESTUDIANTE,2001-06-17,M,BUCARAMANGA,GIRON,COLOMBIA,COLOMBIA,No,CUATRO,TECNICA O TECNOLOGICA COMPLETA,SECUNDARIA (BACHILLERATO) COMPLETA,ESTRATO 3,5 A 6,No,Si,Si,Si,A-,34.0,33.0,33,39,37,177,1
20181,CC,SB11201810043088,URBANO,No,B,ACADEMICO,376001026518,376001026518,76,76001,62349,VALLE,MIXTO,NOCHE,CALI,NO OFICIAL,INST LA CAMPINA,INST LA CAMPINA,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,1995-06-04,M,CALI,CALI,COLOMBIA,COLOMBIA,No,TRES,TECNICA O TECNOLOGICA COMPLETA,SECUNDARIA (BACHILLERATO) COMPLETA,ESTRATO 1,3 A 4,No,No,Si,Si,A1,54.0,58.0,57,44,53,265,1
20181,TI,SB11201810024311,URBANO,No,B,ACADEMICO,311001033633,311001033633,11,11001,29231,BOGOTA,MIXTO,COMPLETA,BOGOTA D.C.,NO OFICIAL,CENT EDUC Y CULT ESPANOL REYES CATOLICOS,CENT EDUC Y CULT ESPANOL REYES CATOLICOS,Si,11.0,11001.0,11.0,11001.0,BOGOTA,BOGOTA,PUBLICAR,ESTUDIANTE,2000-10-12,F,BOGOTA D.C.,BOGOTA D.C.,COLOMBIA,COLOMBIA,No,TRES,EDUCACION PROFESIONAL COMPLETA,EDUCACION PROFESIONAL COMPLETA,ESTRATO 3,3 A 4,Si,Si,Si,Si,B+,81.0,69.0,70,67,71,351,1
20181,TI,SB11201810024311,URBANO,No,B,ACADEMICO,311001033633,311001033633,11,11001,29231,BOGOTA,MIXTO,COMPLETA,BOGOTA D.C.,NO OFICIAL,CENT EDUC Y CULT ESPANOL REYES CATOLICOS,CENT EDUC Y CULT ESPANOL REYES CATOLICOS,Si,11.0,11001.0,11.0,11001.0,BOGOTA,BOGOTA,PUBLICAR,ESTUDIANTE,2000-10-12,F,BOGOTA D.C.,BOGOTA D.C.,COLOMBIA,COLOMBIA,No,TRES,EDUCACION PROFESIONAL COMPLETA,EDUCACION PROFESIONAL COMPLETA,ESTRATO 3,3 A 4,Si,Si,Si,Si,B+,81.0,69.0,70,67,71,351,1
20181,TI,SB11201810056340,URBANO,Desconocido,B,ACADEMICO,376147002670,376147002670,76,76147,155705,VALLE,MIXTO,SABATINA,CARTAGO,NO OFICIAL,INSTITUTO DE EDUCACION COMFENALCO VALLE,CENTRO EDUCATIVO COMFENALCO VALLE - SEDE PRINCIPAL,Si,76.0,76147.0,76.0,76147.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2000-03-12,M,CARTAGO,CARTAGO,COLOMBIA,COLOMBIA,No,TRES,SECUNDARIA (BACHILLERATO) INCOMPLETA,TECNICA O TECNOLOGICA COMPLETA,ESTRATO 3,3 A 4,No,Si,Si,Si,B1,68.0,62.0,63,68,71,331,1
20181,TI,SB11201810046858,URBANO,No,A,NO APLICA,325175032266,325175032266,25,25175,88849,CUNDINAMARCA,MIXTO,NOCHE,CHIA,NO OFICIAL,CENT DE FORMACION EDUCATIVA CENFE,CENT DE FORMACION EDUCATIVA CENFE,Si,25.0,25899.0,25.0,25175.0,CUNDINAMARCA,CUNDINAMARCA,PUBLICAR,ESTUDIANTE,2000-03-08,M,ZIPAQUIRA,CHIA,COLOMBIA,COLOMBIA,No,NAN,NAN,NAN,NAN,NAN,Desconocido,Desconocido,Desconocido,Desconocido,A-,0.0,30.0,33,38,36,171,1
20181,CC,SB11201810028622,RURAL,Si,B,ACADEMICO,376001002279,376001002279,76,76001,628255,VALLE,MIXTO,COMPLETA,CALI,NO OFICIAL,COLEGIO COLOMBO BRITANICO,COLEGIO COLOMBO BRITANICO,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,1999-09-24,M,CALI,CALI,COLOMBIA,COLOMBIA,No,CINCO,EDUCACION PROFESIONAL COMPLETA,EDUCACION PROFESIONAL COMPLETA,ESTRATO 6,5 A 6,Si,Si,Si,Si,B+,81.0,66.0,66,66,63,332,1
20181,CC,SB11201810028622,RURAL,Si,B,ACADEMICO,376001002279,376001002279,76,76001,628255,VALLE,MIXTO,COMPLETA,CALI,NO OFICIAL,COLEGIO COLOMBO BRITANICO,COLEGIO COLOMBO BRITANICO,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,1999-09-24,M,CALI,CALI,COLOMBIA,COLOMBIA,No,CINCO,EDUCACION PROFESIONAL COMPLETA,EDUCACION PROFESIONAL COMPLETA,ESTRATO 6,5 A 6,Si,Si,Si,Si,B+,81.0,66.0,66,66,63,332,1
20181,TI,SB11201810013413,RURAL,No,B,ACADEMICO,311001047863,311001047863,25,25126,106229,CUNDINAMARCA,MIXTO,COMPLETA,CAJICA,NO OFICIAL,FUNDACION COLEGIO CARDENAL JHON HENRY NEWMAN,FUNDACION COLEGIO CARDENAL JHON HENRY NEWMAN,Si,11.0,11001.0,11.0,11001.0,BOGOTA,BOGOTA,PUBLICAR,ESTUDIANTE,2000-09-28,F,BOGOTA D.C.,BOGOTA D.C.,COLOMBIA,COLOMBIA,No,TRES,EDUCACION PROFESIONAL COMPLETA,SECUNDARIA (BACHILLERATO) COMPLETA,ESTRATO 6,3 A 4,Si,Si,Si,Si,B1,76.0,66.0,67,66,68,337,1
20181,TI,SB11201810013413,RURAL,No,B,ACADEMICO,311001047863,311001047863,25,25126,106229,CUNDINAMARCA,MIXTO,COMPLETA,CAJICA,NO OFICIAL,FUNDACION COLEGIO CARDENAL JHON HENRY NEWMAN,FUNDACION COLEGIO CARDENAL JHON HENRY NEWMAN,Si,11.0,11001.0,11.0,11001.0,BOGOTA,BOGOTA,PUBLICAR,ESTUDIANTE,2000-09-28,F,BOGOTA D.C.,BOGOTA D.C.,COLOMBIA,COLOMBIA,No,TRES,EDUCACION PROFESIONAL COMPLETA,SECUNDARIA (BACHILLERATO) COMPLETA,ESTRATO 6,3 A 4,Si,Si,Si,Si,B1,76.0,66.0,67,66,68,337,1
20181,TI,SB11201810012970,URBANO,No,B,ACADEMICO,376001005626,376001005626,76,76001,24430,VALLE,MIXTO,COMPLETA,CALI,NO OFICIAL,COL COOMEVA,COL COOMEVA,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2001-11-01,M,CALI,CALI,COLOMBIA,COLOMBIA,No,TRES,EDUCACION PROFESIONAL COMPLETA,EDUCACION PROFESIONAL COMPLETA,ESTRATO 4,3 A 4,Si,Si,Si,Si,A-,44.0,61.0,39,53,43,243,1
20181,TI,SB11201810012970,URBANO,No,B,ACADEMICO,376001005626,376001005626,76,76001,24430,VALLE,MIXTO,COMPLETA,CALI,NO OFICIAL,COL COOMEVA,COL COOMEVA,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2001-11-01,M,CALI,CALI,COLOMBIA,COLOMBIA,No,TRES,EDUCACION PROFESIONAL COMPLETA,EDUCACION PROFESIONAL COMPLETA,ESTRATO 4,3 A 4,Si,Si,Si,Si,A-,44.0,61.0,39,53,43,243,1
20181,TI,SB11201810006170,URBANO,No,B,ACADEMICO,376001000276,376001000276,76,76001,17335,VALLE,MIXTO,COMPLETA,CALI,NO OFICIAL,COL BERCHMANS,COL BERCHMANS,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2001-01-02,F,CALI,CALI,COLOMBIA,COLOMBIA,No,TRES,POSTGRADO,POSTGRADO,ESTRATO 5,3 A 4,Si,Si,Si,Si,B+,85.0,69.0,71,72,70,358,1
20181,TI,SB11201810006170,URBANO,No,B,ACADEMICO,376001000276,376001000276,76,76001,17335,VALLE,MIXTO,COMPLETA,CALI,NO OFICIAL,COL BERCHMANS,COL BERCHMANS,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2001-01-02,F,CALI,CALI,COLOMBIA,COLOMBIA,No,TRES,POSTGRADO,POSTGRADO,ESTRATO 5,3 A 4,Si,Si,Si,Si,B+,85.0,69.0,71,72,70,358,1
20181,TI,SB11201810048638,URBANO,No,B,ACADEMICO,376001000241,376001000241,76,76001,17145,VALLE,MIXTO,COMPLETA,CALI,NO OFICIAL,COLEGIO MIGUEL CAMACHO PEREA,COLEGIO MIGUEL CAMACHO PEREA,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2000-11-01,M,CALI,CALI,COLOMBIA,COLOMBIA,No,TRES,EDUCACION PROFESIONAL COMPLETA,SECUNDARIA (BACHILLERATO) COMPLETA,ESTRATO 3,3 A 4,No,Si,Si,Si,B1,77.0,76.0,75,71,69,365,1
20181,TI,SB11201810048638,URBANO,No,B,ACADEMICO,376001000241,376001000241,76,76001,17145,VALLE,MIXTO,COMPLETA,CALI,NO OFICIAL,COLEGIO MIGUEL CAMACHO PEREA,COLEGIO MIGUEL CAMACHO PEREA,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2000-11-01,M,CALI,CALI,COLOMBIA,COLOMBIA,No,TRES,EDUCACION PROFESIONAL COMPLETA,SECUNDARIA (BACHILLERATO) COMPLETA,ESTRATO 3,3 A 4,No,Si,Si,Si,B1,77.0,76.0,75,71,69,365,1
20181,TI,SB11201810002588,URBANO,Si,B,ACADEMICO,311848000693,311848000693,11,11001,19505,BOGOTA,MIXTO,COMPLETA,BOGOTA D.C.,NO OFICIAL,COLEGIO DE INGLATERRA (THE ENGLISH SCHOOL),COLEGIO DE INGLATERRA (THE ENGLISH SCHOOL) - SEDE PRINCIPAL,Si,11.0,11001.0,11.0,11001.0,BOGOTA,BOGOTA,PUBLICAR,ESTUDIANTE,2000-01-31,F,BOGOTA D.C.,BOGOTA D.C.,COLOMBIA,COLOMBIA,No,TRES,POSTGRADO,POSTGRADO,ESTRATO 6,3 A 4,Si,Si,Si,Si,B+,87.0,69.0,60,61,67,330,1
20181,TI,SB11201810002588,URBANO,Si,B,ACADEMICO,311848000693,311848000693,11,11001,19505,BOGOTA,MIXTO,COMPLETA,BOGOTA D.C.,NO OFICIAL,COLEGIO DE INGLATERRA (THE ENGLISH SCHOOL),COLEGIO DE INGLATERRA (THE ENGLISH SCHOOL) - SEDE PRINCIPAL,Si,11.0,11001.0,11.0,11001.0,BOGOTA,BOGOTA,PUBLICAR,ESTUDIANTE,2000-01-31,F,BOGOTA D.C.,BOGOTA D.C.,COLOMBIA,COLOMBIA,No,TRES,POSTGRADO,POSTGRADO,ESTRATO 6,3 A 4,Si,Si,Si,Si,B+,87.0,69.0,60,61,67,330,1
20181,CC,SB11201810045736,URBANO,No,B,ACADEMICO,376001042823,376001042823,76,76001,119701,VALLE,MIXTO,SABATINA,CALI,NO OFICIAL,CENTRO DE ESTUDIOS E INVESTIGACION VIDA CEVIDA,CENTRO DE ESTUDIOS E INVESTIGACION VIDA CEVIDA,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,1997-10-11,F,CALI,CALI,COLOMBIA,COLOMBIA,No,TRES,NAN,NAN,ESTRATO 5,7 A 8,Desconocido,Si,Desconocido,Desconocido,A-,31.0,26.0,30,35,40,163,1
20181,TI,SB11201810005235,URBANO,No,B,ACADEMICO,376520000208,376520000208,76,76520,18614,VALLE,FEMENINO,COMPLETA,PALMIRA,NO OFICIAL,HERMANAS BETHLEMITAS PROV. DEL SAGRADO CORAZON DE JESUS,COLEGIO SAGRADO CORAZON DE JESUS - HERMANAS BETHLEMITAS - SEDE PRINCIPAL,Si,76.0,76520.0,76.0,76520.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2000-07-31,F,PALMIRA,PALMIRA,COLOMBIA,COLOMBIA,No,CUATRO,SECUNDARIA (BACHILLERATO) COMPLETA,SECUNDARIA (BACHILLERATO) COMPLETA,ESTRATO 3,3 A 4,Si,No,Si,Si,A2,60.0,52.0,57,55,68,291,1
20181,TI,SB11201810005235,URBANO,No,B,ACADEMICO,376520000208,376520000208,76,76520,18614,VALLE,FEMENINO,COMPLETA,PALMIRA,NO OFICIAL,HERMANAS BETHLEMITAS PROV. DEL SAGRADO CORAZON DE JESUS,COLEGIO SAGRADO CORAZON DE JESUS - HERMANAS BETHLEMITAS - SEDE PRINCIPAL,Si,76.0,76520.0,76.0,76520.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2000-07-31,F,PALMIRA,PALMIRA,COLOMBIA,COLOMBIA,No,CUATRO,SECUNDARIA (BACHILLERATO) COMPLETA,SECUNDARIA (BACHILLERATO) COMPLETA,ESTRATO 3,3 A 4,Si,No,Si,Si,A2,60.0,52.0,57,55,68,291,1
20181,TI,SB11201810026718,URBANO,No,B,TECNICO,476520007207,476520007207,76,76520,136127,VALLE,MIXTO,MANANA,PALMIRA,NO OFICIAL,COLEGIO MILITAR ALMIRANTE COLON,COLEGIO MILITAR ALMIRANTE COLON - SEDE PRINCIPAL,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2001-08-19,M,CALI,CALI,COLOMBIA,COLOMBIA,No,TRES,TECNICA O TECNOLOGICA INCOMPLETA,SECUNDARIA (BACHILLERATO) COMPLETA,ESTRATO 3,3 A 4,Si,Si,Si,Si,A2,66.0,59.0,62,62,59,305,1
20181,TI,SB11201810026718,URBANO,No,B,TECNICO,476520007207,476520007207,76,76520,136127,VALLE,MIXTO,MANANA,PALMIRA,NO OFICIAL,COLEGIO MILITAR ALMIRANTE COLON,COLEGIO MILITAR ALMIRANTE COLON - SEDE PRINCIPAL,Si,76.0,76001.0,76.0,76001.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2001-08-19,M,CALI,CALI,COLOMBIA,COLOMBIA,No,TRES,TECNICA O TECNOLOGICA INCOMPLETA,SECUNDARIA (BACHILLERATO) COMPLETA,ESTRATO 3,3 A 4,Si,Si,Si,Si,A2,66.0,59.0,62,62,59,305,1
20181,CC,SB11201810052462,URBANO,Desconocido,A,ACADEMICO,319001004515,319001004515,19,19001,190298,CAUCA,MIXTO,SABATINA,POPAYAN,NO OFICIAL,COL BTO NOCT JOSE MARIA CORDOBA,COL BTO NOCT JOSE MARIA CORDOBA,Si,19.0,19001.0,19.0,19001.0,CAUCA,CAUCA,PUBLICAR,ESTUDIANTE,1969-11-30,F,POPAYAN,POPAYAN,COLOMBIA,COLOMBIA,No,DOS,NAN,NAN,NAN,3 A 4,Desconocido,Desconocido,Desconocido,Desconocido,A-,32.0,23.0,29,25,27,132,1
20181,CC,SB11201810003501,URBANO,Si,B,ACADEMICO,308001073952,308001073952,8,8573,118364,ATLANTICO,MIXTO,COMPLETA,PUERTO COLOMBIA,NO OFICIAL,COLEGIO ALTAMIRA,COLEGIO ALTAMIRA,Si,8.0,8001.0,8.0,8001.0,ATLANTICO,ATLANTICO,PUBLICAR,ESTUDIANTE,1999-10-20,F,BARRANQUILLA,BARRANQUILLA,COLOMBIA,COLOMBIA,No,DOS,POSTGRADO,POSTGRADO,ESTRATO 5,3 A 4,Si,Si,Si,Si,B+,83.0,70.0,67,69,80,362,1
20181,CC,SB11201810003501,URBANO,Si,B,ACADEMICO,308001073952,308001073952,8,8573,118364,ATLANTICO,MIXTO,COMPLETA,PUERTO COLOMBIA,NO OFICIAL,COLEGIO ALTAMIRA,COLEGIO ALTAMIRA,Si,8.0,8001.0,8.0,8001.0,ATLANTICO,ATLANTICO,PUBLICAR,ESTUDIANTE,1999-10-20,F,BARRANQUILLA,BARRANQUILLA,COLOMBIA,COLOMBIA,No,DOS,POSTGRADO,POSTGRADO,ESTRATO 5,3 A 4,Si,Si,Si,Si,B+,83.0,70.0,67,69,80,362,1
20181,CC,SB11201810042861,URBANO,No,B,ACADEMICO,308573074895,308573074895,8,8573,63792,ATLANTICO,MIXTO,COMPLETA,PUERTO COLOMBIA,NO OFICIAL,COLEGIO CRISTIANO J. VENDER MURPHY,COLEGIO CRISTIANO J. VENDER MURPHY - SEDE PRINCIPAL,Si,8.0,8001.0,8.0,8001.0,ATLANTICO,ATLANTICO,PUBLICAR,ESTUDIANTE,1998-12-22,M,BARRANQUILLA,BARRANQUILLA,COLOMBIA,COLOMBIA,No,DOS,POSTGRADO,POSTGRADO,ESTRATO 6,3 A 4,Si,Si,Si,Si,B1,75.0,62.0,62,57,49,294,1
20181,CC,SB11201810042861,URBANO,No,B,ACADEMICO,308573074895,308573074895,8,8573,63792,ATLANTICO,MIXTO,COMPLETA,PUERTO COLOMBIA,NO OFICIAL,COLEGIO CRISTIANO J. VENDER MURPHY,COLEGIO CRISTIANO J. VENDER MURPHY - SEDE PRINCIPAL,Si,8.0,8001.0,8.0,8001.0,ATLANTICO,ATLANTICO,PUBLICAR,ESTUDIANTE,1998-12-22,M,BARRANQUILLA,BARRANQUILLA,COLOMBIA,COLOMBIA,No,DOS,POSTGRADO,POSTGRADO,ESTRATO 6,3 A 4,Si,Si,Si,Si,B1,75.0,62.0,62,57,49,294,1
20181,TI,SB11201810015349,URBANO,No,B,ACADEMICO,352001004135,352001004135,52,52001,78972,NARINO,MIXTO,MANANA,PASTO,NO OFICIAL,INST SAN FRANCISCO DE ASIS,INST SAN FRANCISCO DE ASIS,Si,52.0,52001.0,52.0,52001.0,NARINO,NARINO,PUBLICAR,ESTUDIANTE,2001-01-18,M,PASTO,PASTO,COLOMBIA,COLOMBIA,No,TRES,TECNICA O TECNOLOGICA INCOMPLETA,NO SABE,ESTRATO 3,3 A 4,Si,Si,Si,Si,A-,45.0,37.0,49,44,53,228,1
20181,TI,SB11201810015349,URBANO,No,B,ACADEMICO,352001004135,352001004135,52,52001,78972,NARINO,MIXTO,MANANA,PASTO,NO OFICIAL,INST SAN FRANCISCO DE ASIS,INST SAN FRANCISCO DE ASIS,Si,52.0,52001.0,52.0,52001.0,NARINO,NARINO,PUBLICAR,ESTUDIANTE,2001-01-18,M,PASTO,PASTO,COLOMBIA,COLOMBIA,No,TRES,TECNICA O TECNOLOGICA INCOMPLETA,NO SABE,ESTRATO 3,3 A 4,Si,Si,Si,Si,A-,45.0,37.0,49,44,53,228,1
20181,CC,SB11201810029904,URBANO,No,A,ACADEMICO,311001104786,311001104786,11,11001,195057,BOGOTA,MIXTO,MANANA,BOGOTA D.C.,NO OFICIAL,COLEGIO BRITANICO SEDE TUNJUELITO,COL BRITANICO SEDE TUNJUELITO,Si,11.0,11001.0,11.0,11001.0,BOGOTA,BOGOTA,PUBLICAR,ESTUDIANTE,1997-12-21,F,BOGOTA D.C.,BOGOTA D.C.,COLOMBIA,COLOMBIA,No,DOS,PRIMARIA INCOMPLETA,PRIMARIA INCOMPLETA,ESTRATO 3,5 A 6,No,Si,Si,No,A-,46.0,42.0,27,42,43,195,1
20181,TI,SB11201810003327,URBANO,No,B,ACADEMICO,376520005781,376520005781,76,76520,105817,VALLE,MIXTO,MANANA,PALMIRA,NO OFICIAL,COLEGIO COMFANDI REGIONAL PALMIRA,COLEGIO COMFANDI REGIONAL PALMIRA SEDE PRINCIPAL,Si,76.0,76520.0,76.0,76520.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2000-05-03,M,PALMIRA,PALMIRA,COLOMBIA,COLOMBIA,No,TRES,EDUCACION PROFESIONAL COMPLETA,EDUCACION PROFESIONAL INCOMPLETA,ESTRATO 3,3 A 4,Si,Si,Si,Si,A1,52.0,49.0,53,47,61,262,1
20181,TI,SB11201810003327,URBANO,No,B,ACADEMICO,376520005781,376520005781,76,76520,105817,VALLE,MIXTO,MANANA,PALMIRA,NO OFICIAL,COLEGIO COMFANDI REGIONAL PALMIRA,COLEGIO COMFANDI REGIONAL PALMIRA SEDE PRINCIPAL,Si,76.0,76520.0,76.0,76520.0,VALLE,VALLE,PUBLICAR,ESTUDIANTE,2000-05-03,M,PALMIRA,PALMIRA,COLOMBIA,COLOMBIA,No,TRES,EDUCACION PROFESIONAL COMPLETA,EDUCACION PROFESIONAL INCOMPLETA,ESTRATO 3,3 A 4,Si,Si,Si,Si,A1,52.0,49.0,53,47,61,262,1
20181,TI,SB11201810012240,RURAL,No,B,ACADEMICO,311001002347,311001002347,25,25214,21485,CUNDINAMARCA,MIXTO,COMPLETA,COTA,NO OFICIAL,COLEGIO BILINGUE  JOSE MAX LEON,COL JOSE MAX LEON,Si,11.0,11001.0,11.0,11001.0,BOGOTA,BOGOTA,PUBLICAR,ESTUDIANTE,2000-08-24,M,BOGOTA D.C.,BOGOTA D.C.,COLOMBIA,COLOMBIA,No,TRES,TECNICA O TECNOLOGICA COMPLETA,TECNICA O TECNOLOGICA COMPLETA,ESTRATO 5,3 A 4,Si,Si,Si,Si,B1,75.0,67.0,77,71,68,355,1
20181,TI,SB11201810012240,RURAL,No,B,ACADEMICO,311001002347,311001002347,25,25214,21485,CUNDINAMARCA,MIXTO,COMPLETA,COTA,NO OFICIAL,COLEGIO BILINGUE  JOSE MAX LEON,COL JOSE MAX LEON,Si,11.0,11001.0,11.0,11001.0,BOGOTA,BOGOTA,PUBLICAR,ESTUDIANTE,2000-08-24,M,BOGOTA D.C.,BOGOTA D.C.,COLOMBIA,COLOMBIA,No,TRES,TECNICA O TECNOLOGICA COMPLETA,TECNICA O TECNOLOGICA COMPLETA,ESTRATO 5,3 A 4,Si,Si,Si,Si,B1,75.0,67.0,77,71,68,355,1
20181,TI,SB11201810022516,RURAL,Si,B,ACADEMICO,366001004926,366001004926,66,66001,58065,RISARALDA,MIXTO,COMPLETA,PEREIRA,NO OFICIAL,COL LIC FRANCES DE PEREIRA,COL LIC FRANCES DE PEREIRA,Si,66.0,66001.0,66.0,66001.0,RISARALDA,RISARALDA,PUBLICAR,ESTUDIANTE,2000-11-29,F,PEREIRA,PEREIRA,COLOMBIA,COLOMBIA,No,SEIS O MAS,POSTGRADO,POSTGRADO,ESTRATO 6,5 A 6,Si,Si,Si,Si,B+,81.0,70.0,79,72,70,367,1
20181,TI,SB11201810022516,RURAL,Si,B,ACADEMICO,366001004926,366001004926,66,66001,58065,RISARALDA,MIXTO,COMPLETA,PEREIRA,NO OFICIAL,COL LIC FRANCES DE PEREIRA,COL LIC FRANCES DE PEREIRA,Si,66.0,66001.0,66.0,66001.0,RISARALDA,RISARALDA,PUBLICAR,ESTUDIANTE,2000-11-29,F,PEREIRA,PEREIRA,COLOMBIA,COLOMBIA,No,SEIS O MAS,POSTGRADO,POSTGRADO,ESTRATO 6,5 A 6,Si,Si,Si,Si,B+,81.0,70.0,79,72,70,367,1
20181,CC,SB11201810031617,URBANO,No,A,ACADEMICO,311001108684,311001108684,11,11001,140640,BOGOTA,MIXTO,NOCHE,BOGOTA D.C.,NO OFICIAL,COLEGIO INSTITUTO SANTIAGO DE COMPOSTELA,COLEGIO INSTITUTO SANTIAGO DE COMPOSTELA - SEDE PRINCIPAL,Si,11.0,11001.0,11.0,11001.0,BOGOTA,BOGOTA,PUBLICAR,ESTUDIANTE,1969-03-22,M,BOGOTA D.C.,BOGOTA D.C.,COLOMBIA,COLOMBIA,No,TRES,NINGUNO,NINGUNO,ESTRATO 3,5 A 6,No,Si,Si,Si,A-,38.0,48.0,56,44,57,251,1
